	JS1	JS10	JS100	JS101	JS102	JS103	JS104	JS105	JS106	JS107	JS11	JS110	JS111	JS12	JS13	JS14	JS15	JS16	JS17	JS18	JS19	JS2	JS20	JS21	JS22	JS23	JS24	JS25	JS26	JS27	JS28	JS29	JS3	JS30	JS31	JS32	JS33	JS34	JS35	JS36	JS37	JS38	JS39	JS4	JS40	JS41	JS42	JS43	JS44	JS45	JS46	JS47	JS48	JS49	JS5	JS50	JS51	JS52	JS53	JS54	JS55	JS56	JS57	JS58	JS59	JS6	JS60	JS61	JS62	JS63	JS64	JS65	JS66	JS67	JS68	JS69	JS7	JS70	JS71	JS72	JS73	JS74	JS75	JS76	JS77	JS78	JS79	JS8	JS80	JS81	JS82	JS83	JS84	JS85	JS86	JS87	JS88	JS89	JS9	JS90	JS91	JS92	JS93	JS94	JS95	JS96	JS97	JS98	JS99
JS21	1.186162500147065	1.5397118561505736	1.8047990201006558	3.387506889801676	3.5259505077585467	2.7835390853925226	1.3530564621619556	2.1627368722957008	3.209013648985781	3.633240731504519	1.5270703107791006	2.2440186241401787	2.386517224072004	0.4599898296880015	1.1596289851055088	0.2732312536563725	0.6665369573205056	0.5524007122875663	0.40509227711474693	0.33218970779727486	0.7346151066892553	1.238689680229913	0.5172488277903583	0.0	1.2870232752333288	0.9810858200323268	1.2347990795619077	1.4306820509759872	0.2477786898226822	0.40666351946444534	0.31075778068405213	0.749024802260261	0.912278824374136	1.8284685475025735	0.9296872099324167	3.29297370060679	0.5920141171092215	0.18609179166225162	1.814096113960707	0.607131085851803	0.6063979104855075	0.20138237858172722	0.1870196594718852	1.426471734518411	0.573285352394367	0.740852493858732	0.8647033475628646	0.4450785098571104	0.8498083271450485	1.0374426196667186	0.9795847186689239	0.7922823782313743	0.7464848448498618	1.0888317783782973	1.716163714847809	0.8228452968530412	0.6930322555493377	1.3392068834062345	0.788274000109984	0.792986640207959	0.6342916954777634	0.5166386289731387	1.1995361878282287	1.4679644206224995	2.1131265734233327	0.617382870729566	1.2728919910961374	0.8201571003000604	1.3843537818413545	1.7388998852959485	1.399751322002415	1.7571332035932026	1.0562091346571851	1.4641356673028754	1.1384310366167876	1.052076825560896	0.4699330379651046	2.230918820725711	1.7597989793271893	2.1959121953787437	2.492688200890315	2.5525442689803133	1.0305667192336954	3.0331653168035024	2.335614408478628	2.1512619363367436	2.072091173008018	0.6197334476507947	2.184172019971361	1.902811296777472	1.831427723259153	2.23992409546001	1.8112213175820933	1.61342326486918	1.727168108487881	1.840356864164605	1.7847621909401483	2.8394993764387317	0.7022559333308332	1.7281831320079024	1.532434244048625	1.156517297334966	3.0214618385423075	1.8084805188727895	3.1883334406437793	2.6819476743403583	3.131196022886225	0.8351103945724315	1.6339456931737086
JS22	0.50739609943455	0.6106214487644505	2.6326471378689456	3.631566972556492	3.9206332012627843	3.1394865791593762	2.1135844932291876	1.0814201202995581	3.2994199530400397	3.7485508000069343	0.512280528299415	1.2833700714576544	2.7187320193057203	1.0423009796916571	0.6526311536240715	1.0328480956077808	0.7784612497017228	1.0788958993480968	0.9523666295484732	1.5354090521699035	1.0770454087182266	0.1613812987516813	0.8305844626757563	1.2870232752333288	0.0	0.5304087724201322	0.635472595827519	0.378856330556427	1.4565011937586603	0.949268840859385	1.0333613705854692	0.577569529873547	0.5492484156642975	0.8418847258122354	0.5445937797423801	2.1528614200376532	1.4295055204239944	1.4619588401873929	0.983175369041494	0.9315971293329692	1.7706724617074878	1.1112062618153884	1.4669792715181278	0.7557737801184778	1.7591480521649279	1.9439577838812496	1.9048188684143648	1.5641334631429076	0.6626673295858792	1.2371514355286113	0.8675583195233628	1.0500043673031925	0.8061126567289735	2.3372010016859237	0.6996270687727569	2.0968406316958945	1.749677875334125	2.564900601175928	1.6037101038977148	1.8568725818139742	1.8816511164190077	1.2349385344468984	2.319452412166867	2.7226891998523097	3.3284887950726967	1.6211377453734712	2.4794460076781677	1.965149662131671	2.2816639461314825	3.025848532366889	2.63409105059462	2.687986974162557	1.705963626379126	2.1037408225877763	1.918846596980481	2.118978671980197	0.8826831917248097	2.9603290457243743	2.9773421634858774	3.263405972841791	3.412625437937517	3.6113114183238153	2.275588734029537	3.3757854468365016	3.5929791697976725	3.3264655219723522	3.083076737041753	1.7741994850002512	3.4531340730070146	2.88383938169244	2.240981781371205	3.0256093271639326	1.9311530780476498	2.673434176846011	2.0161518206497444	2.5973414434630255	3.022409302838091	3.184518141230887	0.77516189992171	2.846278215965036	2.449898165531218	2.3000438790344013	3.179064241111444	3.055630061187352	3.3919394584680735	2.9626630354530805	3.41371123509677	1.972718997187651	2.8249705577845026
JS23	0.3948386094070916	0.6458775713939205	2.124702064748563	3.1907784298131405	3.460156817733692	2.6772053908428046	1.619905394748958	1.203619860928875	2.8989975161790977	3.360063461985022	0.6579808288625681	1.2756009451594263	2.2568790332359487	0.7066975654177579	0.42515318430201005	0.7933294957122605	0.49758919892109754	0.7053854493787027	0.588057598779145	1.1533090917207518	0.5662277896248257	0.4042309892669382	0.49612848840727203	0.9810858200323268	0.5304087724201322	0.0	0.570954460443929	0.5126254855717697	1.1642903515022904	0.5990425834111747	0.7378057393039434	0.275962543265016	0.6868383973802982	0.8694743204592172	0.06681668296904902	2.312913778053077	1.000974995056011	1.1358358708023573	0.8635641773790141	0.5274170911387986	1.5173533045812957	0.8306206350587919	1.1516887913249008	0.5925118758137072	1.4988396599640545	1.660560240739759	1.7261135601996922	1.2744442759111887	0.1567343762602067	0.7343077014459999	0.3642401758642977	0.5310856556431868	0.40834890299143206	2.049332329435259	0.824377745630381	1.79361348233615	1.4527807872142027	2.207419468977542	1.105173017506819	1.3909830974382702	1.560284927435672	0.779936409984921	1.857603132624988	2.3100688634431754	2.8816208781613923	1.4645912427607986	2.0667775076682364	1.5159238170320155	1.784387335629764	2.6727570680209753	2.224116939920817	2.226937083243093	1.2175581538110882	1.5892269360944282	1.4128359379773843	1.6653335479074898	0.7016183234098569	2.4343401468298933	2.540150208177905	2.762401503043553	2.910941996357683	3.1154617810169776	1.8697196630089543	2.903543952205041	3.193618193039191	2.8588893446815966	2.5731948491428462	1.5604984224202434	3.0916590248674525	2.3761356531022084	1.747362528972969	2.508070106132971	1.4683248638005766	2.17780772148608	1.5131997940933797	2.069612417949017	2.7015672502981083	2.7299892527831413	0.5727408461734683	2.3627456354924234	1.9405096104202129	1.8396281538857266	2.7511002133996008	2.728827752781547	2.962832364326551	2.5067619877106426	2.9609882851061893	1.5386616523181793	2.3708263407145496
JS24	0.19494416247681343	0.4149572043842916	2.242969693790427	3.1447685190766084	3.4184423398652872	2.6477462076598965	1.7092766167562905	1.057831177326321	2.7991751197819124	3.220368341161842	0.40519984609250603	1.3273163248446207	2.2289839834068563	0.8162826254786212	0.20594979211263303	1.061053001127083	0.5683854947492575	0.7884820378988693	0.946089624925724	1.37796522812245	0.8731720738940858	0.5109183200110713	0.8965344620564859	1.2347990795619077	0.635472595827519	0.570954460443929	0.0	0.465935331580152	1.467246812788722	0.8459823812945892	1.0907663016188653	0.6558602927342542	0.9191843190850196	0.7782863946198456	0.6182202574999877	2.2313998863492714	1.1191531811731892	1.4080503783462819	0.9187807446022971	0.6906984600486618	1.8243404904761995	1.1327562490499794	1.3750411774011704	0.36271107379372713	1.796956210970396	1.973656953196787	2.025195300159843	1.6295504054101821	0.6273417492369423	0.8934688461393862	0.8663724018874323	0.8457708821814187	0.9391993639092299	2.312579274058065	0.5524041671949359	2.0285027826883972	1.8509073907602918	2.5421005243900248	1.456974969530795	1.6315744235170038	1.8628059067883607	1.1848643654925837	2.042275204475656	2.5229098493163677	3.153053471757337	1.7160290552401347	2.397341787996369	1.7840027224479573	1.9230806287317317	2.8763891170815534	2.384221510092014	2.2530331319821033	1.3129160185975846	1.726048431167701	1.5790365573063234	1.8035841399679051	0.8444786325590684	2.609354083414443	2.82756228450102	2.987297843386516	3.0044380743023877	3.2655469919591784	2.0728646964996864	2.920665189799981	3.478812356734555	3.131398911539938	2.7998773221667155	1.800065617520428	3.368854425181091	2.5610357419842558	1.806550981468375	2.6373666629089696	1.5197599472011096	2.4249247548589943	1.6669288756028016	2.283916046601317	3.0092489521049792	2.6797615222299314	0.5562119568041017	2.6166094550143035	2.126662328853114	2.0597986786098588	2.699412557125549	3.028134538646853	2.8939233363809596	2.4826768837805684	2.9335926430006536	1.7113569634805952	2.5816590317219448
JS25	0.33395999607671595	0.24608853769625455	2.5093068022226532	3.333911293960486	3.6477127976319794	2.87255724399522	1.9952059263464412	0.76590600232359	2.9779497956195495	3.4247341190839715	0.19791625049718936	0.9893572399606617	2.4577682865628065	1.0960445720184417	0.4560759523866994	1.2136842560228294	0.8285634864736471	1.088192223897047	1.0668277973652445	1.6174875755381306	1.0264014297796182	0.2652851997654153	0.9677451108495542	1.4306820509759872	0.378856330556427	0.5126254855717697	0.465935331580152	0.0	1.6275677020004802	1.0398738360477067	1.199124872165553	0.6974936646053519	0.8787253288652467	0.4865165528868538	0.5661713826307273	1.902860458447063	1.417334389304794	1.601519810482619	0.6499508658675015	0.9359962396114034	1.9737291048442769	1.2786637648001897	1.6000040621230092	0.4263029274019673	1.9557903106953076	2.1311365506110054	2.1518576005736345	1.749136990929798	0.657044412062745	1.0799503413917642	0.8127850636271222	0.9829980300326074	0.9015125308267716	2.5143712623370402	0.3601461256658769	2.2532548649160233	1.937331705748552	2.7070371562566136	1.5967135349340342	1.8649618883728563	2.0395770322117586	1.2897672502729673	2.31485938159591	2.7862495982153126	3.375740615763974	1.8657539781648935	2.572508198137007	2.0030072102586365	2.1968035850528227	3.1416489234315232	2.6800333750262966	2.5956388649749167	1.5933116231890694	1.9572450039565275	1.8265913719652125	2.101228345803468	1.048427097511359	2.8094216011454956	3.0383897392647956	3.2211537775177974	3.2938926820923746	3.544952133282542	2.3391921445040227	3.105736382396757	3.6928454520395	3.3489754503669773	3.0238919930614854	1.9860011780244193	3.5841573172241543	2.809449539689774	2.022293998851198	2.8794087012258465	1.6664430943523274	2.646942073267831	1.7977964266231248	2.4730134667683044	3.190005563586694	2.9134271858186924	0.8444520279531317	2.8409807856364977	2.3696080094610865	2.3113392635611727	2.8730173299143535	3.2173230782099074	3.089259978633202	2.6850085491261653	3.1275152208556065	1.9922278292000373	2.8433565805940733
JS26	1.4054410470739511	1.7533821923527184	1.8637609715383168	3.5242704482983913	3.6455096001390657	2.916159876514926	1.4597829016212742	2.362329177354624	3.3723419863069526	3.7982216378050397	1.738304204779328	2.4169074423679913	2.530211713122699	0.7063841694043255	1.386344266096872	0.4398647302883022	0.9014266414699404	0.7938474771782033	0.5793875345316531	0.4071475386384848	0.9160028193954657	1.4221576021110667	0.6744935713709768	0.2477786898226822	1.4565011937586603	1.1642903515022904	1.467246812788722	1.6275677020004802	0.0	0.6310497280992509	0.4366720821272677	0.9319872753014171	1.0336141907433727	2.027813476995547	1.1068997341874447	3.473072174016843	0.7761519348804473	0.15280541206065018	1.9994591393899848	0.8388247407465144	0.37109064830448046	0.35160162485761665	0.24331982675839664	1.648248452853852	0.3427944960465624	0.5089877628099214	0.6478980175807245	0.20813631788679907	1.0364486095429482	1.2258465297057246	1.1266511908619996	0.9733635652866512	0.8673253795994877	0.8912056941284668	1.9300250614916719	0.6591737995901285	0.46023758831914724	1.1359701616393412	0.8331846747493697	0.81820681464833	0.42818536161949633	0.6072607879365457	1.190793819918933	1.3658852327440452	1.9859014453391914	0.46516580277142716	1.1134502037284735	0.7850871129961854	1.4455452116517833	1.5965654419933837	1.3375921200723784	1.8243808225538245	1.2065797335274893	1.5685866276203202	1.2353698614739175	1.0943842410340565	0.6784525410872073	2.2719961774559994	1.625716759370148	2.1451515788858053	2.518790600246912	2.526623605060933	0.9604792274050761	3.1508537994370993	2.1674342875801043	2.0410640264204516	2.039144114618049	0.4449007062217021	2.0018857039425746	1.9005384361767805	1.9660957997859267	2.2866496609734694	1.9736616048188271	1.5723893208450435	1.8546901127390312	1.876909252815763	1.5750186578240681	2.976900540555228	0.9376968724862177	1.6598659106734135	1.5618406415589001	1.1233805163112416	3.1720420861894016	1.6042250057530967	3.336598686096467	2.822383711346953	3.2639144515140175	0.8598712795976002	1.5623868787788482
JS27	0.7854215827182977	1.136370447815358	1.8358490240725605	3.2193710761831476	3.408155144262417	2.6410846449190326	1.3303530352341213	1.760537182609797	2.9905226935568248	3.42680294663442	1.131812903455213	1.8580454737347207	2.2263983378198238	0.20288569385414312	0.7560580113233376	0.2993426270528471	0.2922386654617515	0.28481199534448326	0.17603023405304608	0.5896558116431232	0.44837714974209875	0.8731288549641132	0.2584894598443211	0.40666351946444534	0.949268840859385	0.5990425834111747	0.8459823812945892	1.0398738360477067	0.6310497280992509	0.0	0.3021162886699691	0.39206700374045217	0.7193260082750049	1.4258636411045964	0.5572800195175261	2.8989239742448016	0.5461802640472898	0.572378294059875	1.422145135776936	0.23464772693430577	0.9985198008459594	0.31993223763383494	0.5642651288284315	1.021066436914526	0.970180897905749	1.1363790647158856	1.2371884280865415	0.7929519703671646	0.4683642305402034	0.749253593867102	0.6608622423720095	0.48904083890060157	0.4887533526401537	1.4919023374139355	1.3153562382574546	1.2196270858942155	1.0181956547506563	1.70498821740668	0.8068781480686964	0.941858989095581	1.0231347510729902	0.4619511770421817	1.3913355878766498	1.7781509325157	2.406086694268279	0.9643829190771391	1.5894207486116898	1.041111561394953	1.4386366525031593	2.104126446788965	1.6849409208127242	1.8376070774492104	0.9557583559075311	1.395165986505204	1.119362473717937	1.1995086902991883	0.2873192597486612	2.236749966710261	2.0602601653293315	2.376501889936117	2.580656747192927	2.7194178274617062	1.3283784047803706	2.894607609542606	2.682481768364038	2.4133455681956923	2.2196455529632386	1.0129822159748705	2.5569138318068467	2.0231311701465824	1.6829196166877987	2.2638744215483997	1.5680315987578173	1.786162702763347	1.542778119677292	1.8539038205097154	2.17451416081253	2.6935916911391313	0.36844989162645636	1.941337630644709	1.6092221808252298	1.370463392003948	2.8210944404571405	2.196976977347551	3.0035570808357677	2.5131563684368152	2.971932617521519	1.031996676892807	1.8874963075054294
JS28	1.001864842576948	1.3388326821182532	1.9547657264438147	3.427820792834348	3.606276328481532	2.8454211269039136	1.4876856434714048	1.9354399089684926	3.222400834915099	3.6667368201981447	1.3216564935575674	1.9974432875856487	2.437873007894549	0.4757336025050113	1.0006237876159083	0.17186353591532263	0.5579124447302283	0.5703583907498337	0.18856213897394716	0.5866433716495072	0.6331275906913223	0.9928019086944041	0.24253098266122003	0.31075778068405213	1.0333613705854692	0.7378057393039434	1.0907663016188653	1.199124872165553	0.4366720821272677	0.3021162886699691	0.0	0.5016599807979006	0.6746519373900246	1.6046772694903029	0.6781037871540752	3.041197290991602	0.7307371085457934	0.44964787476173623	1.5876114109801271	0.5272239536918936	0.7806983830860799	0.12375969273528034	0.4939555240614838	1.2555313106034187	0.7628811720220985	0.932628514681001	0.9986155960643295	0.5531187839363804	0.6233909738008709	0.9707456623490374	0.7524680036989425	0.6744065165304881	0.4660646434055001	1.3276045075946774	1.5141081605858642	1.0894441310068907	0.7658547440751822	1.5352660251763233	0.8195240925980047	0.9724636122960939	0.8522328989104433	0.431529284736919	1.424683936033516	1.7286338946485846	2.3332548277093674	0.7534387019968367	1.4644770526832211	1.018249751359417	1.5481858822294794	2.0133385728239337	1.675794111820501	1.9725344316913205	1.1462588702414134	1.5454355222923888	1.2499383099409334	1.2775771796942736	0.3870354423061571	2.3342720269246553	1.9748155439926574	2.385535602766473	2.68131675945654	2.7655649253984835	1.297401047199119	3.080060342322308	2.564113769770922	2.3577730337535217	2.2430620040316205	0.832438270388933	2.420329465765567	2.07901771183746	1.8733839824004346	2.3749924349972953	1.7761680969777591	1.791823859276494	1.707378996075747	1.936075600459951	1.9984010947914363	2.904591069154462	0.6136827116167858	1.9233634978296557	1.6864267784053275	1.3755817806242672	3.0380608532677806	2.0289328272129743	3.222917541293372	2.7209639078602885	3.1750109237398623	1.0759759351947429	1.8713238487186041
JS29	0.5279879248385827	0.846360364792374	2.1195461213648175	3.333199388434875	3.5713193632763827	2.7911645399668643	1.609735461937241	1.4399418087371927	3.062314836449783	3.5143903197171826	0.8255969419415804	1.5426376663172416	2.3698706720510865	0.5301721140380127	0.5626220904736399	0.532317652678341	0.3407623930492264	0.5749969902869025	0.38211884068151986	0.970015557984619	0.5659419114342809	0.5039667683368613	0.2757774452993558	0.749024802260261	0.577569529873547	0.275962543265016	0.6558602927342542	0.6974936646053519	0.9319872753014171	0.39206700374045217	0.5016599807979006	0.0	0.4910854007906998	1.1160220483500285	0.22672344864340327	2.5584760517311915	0.8916917085574264	0.9159114663127368	1.1362118996295247	0.4184420810234433	1.2785756284932548	0.5853509020079908	0.9276981820330498	0.7997556975730032	1.260517856651065	1.4338124524162603	1.4729999670730893	1.0527750839440633	0.23578234225723851	0.8247250185426004	0.5044948875806397	0.561466654337713	0.3418620501803887	1.821658240516577	1.018005764046892	1.569022199261451	1.2500095442588524	2.0209801892816563	1.0501284592043112	1.2840216988425321	1.345858112649603	0.6725173353696124	1.7501684795804666	2.1511896221787485	2.7521405908326644	1.199260084486815	1.9135483615296323	1.3877106908968126	1.746914078250961	2.475888685012818	2.0685719006342316	2.1717473074583467	1.2113680479468096	1.621940035878706	1.3947565372917594	1.5611756502952963	0.44312638238023344	2.4710116044598354	2.4026723947089064	2.6994498155634377	2.8898896874917535	3.0558286181932224	1.7062705901791493	3.0301556015996094	3.0285167092909737	2.750433498908519	2.527545948654817	1.3051056840715083	2.9027715831279526	2.3350591809362804	1.8409249713594011	2.526397128987143	1.6235137951476752	2.106706793791874	1.6393150220711328	2.091992500229073	2.4956193920295657	2.843723373905359	0.40663196021693226	2.2733209032322788	1.9083424762624586	1.7254768583117326	2.9070612728987344	2.5243401583778784	3.108303711106511	2.6368782316691086	3.095657605178341	1.4058834837982408	2.2491818288980117
JS3	0.8228667544801873	1.0842755413948881	2.5486026162210873	3.8200774745358657	4.053440675561007	3.27474281383109	2.0427161768495856	1.6236761086950875	3.541072884551059	3.9874632827225165	1.000847056295896	1.7828818044856003	2.8529569637371255	0.8467640356695252	0.920663482733127	0.6393940216944701	0.679522702700432	0.9407328382613425	0.6943005907769437	1.221532511598177	1.0377493877515653	0.6144549093930283	0.5826252551704696	0.912278824374136	0.5492484156642975	0.6868383973802982	0.9191843190850196	0.8787253288652467	1.0336141907433727	0.7193260082750049	0.6746519373900246	0.4910854007906998	0.0	1.3561329973549858	0.646849661450757	2.691651144697687	1.260873982016891	1.077400505469841	1.445006728026475	0.8380027352288891	1.2964237068496138	0.728359928063111	1.0883167147693409	1.1396507413810282	1.2908545472103323	1.4828644899572394	1.3866200318879647	1.1277887641243247	0.7148350721451731	1.3131430709270946	0.9443751228802542	1.0424727951885648	0.6887397957530976	1.8719230495418637	1.2072488301843827	1.657668447461783	1.3165715661520192	2.144691717555994	1.435991841350865	1.6255957137380026	1.4541341424176202	1.0263973084825677	2.0764799673961862	2.3769598853316025	2.9994673522908766	1.105677014397163	2.1197950025604357	1.6880263244705005	2.1543918635926382	2.611238691101961	2.3105630900411605	2.5514833333110216	1.6552684433809488	2.082261091315389	1.8260403887169852	1.9015630040475222	0.5564200453179897	2.920694998682815	2.6392593454694766	3.0524423847607003	3.2978774379186477	3.418844132379755	1.9426400276083673	3.5191368724915937	3.197787587231629	3.030809521531559	2.901894049109254	1.2852840014435623	3.023110622495377	2.7239277839414626	2.324658676755153	2.9679548681679297	2.112909046393278	2.4576641154852013	2.1279196303149095	2.5319703264000184	2.563411139393819	3.3252088826146355	0.6621226321732411	2.595985586999564	2.3136673611559475	2.038775763818126	3.3926883281109137	2.600816689436583	3.5923995653387193	3.123649219080678	3.5832497516262216	1.7123557632609434	2.5359353118310937
JS30	0.7002492164635292	0.37093108560209076	2.602012301245548	3.132313053635835	3.4951943095664673	2.741840312075137	2.1222267586367907	0.34725410801990453	2.7399935069953134	3.185969957525027	0.4604651364668679	0.5654317424022365	2.3495204832855	1.4659130774526605	0.7404639734859523	1.640764633556158	1.2236728496386386	1.425183388964817	1.4496639276148433	1.9646339296805075	1.2791682939280578	0.743716626260864	1.3644353817334571	1.8284685475025735	0.8418847258122354	0.8694743204592172	0.7782863946198456	0.4865165528868538	2.027813476995547	1.4258636411045964	1.6046772694903029	1.1160220483500285	1.3561329973549858	0.0	0.9320324282114918	1.4888010590880627	1.7035462658928973	1.9865975985631046	0.30583699779988177	1.2768248132855438	2.3848515322196535	1.6902966954434857	1.98836349155675	0.5039870277146219	2.3650328754687706	2.527149268202128	2.587377791740733	2.143333386494224	0.9969928457264079	1.2129912628593218	1.0377474243802376	1.2217440551364962	1.2438763460239224	2.9071142403456487	0.3278144095815496	2.640015806502353	2.31590655312794	3.0507252216572067	1.8271077647486837	2.1252253448503455	2.418723845369837	1.595696899623686	2.5551561375458713	3.082843281791857	3.629718660605029	2.3124872039333852	2.8743370462881015	2.2828198113925966	2.3509225395269113	3.485625267634723	2.9710664890974567	2.748860754782629	1.7508002635642608	2.0324953358379423	1.9821536361228576	2.343054705611637	1.4883016710442982	2.832637875632967	3.309095240243436	3.381108358058647	3.3800908467237485	3.6869497800191833	2.6480297105987027	2.9488918582210606	3.9953188008804323	3.574337696363905	3.164614805993045	2.414888349077116	3.920658622543437	2.9464803806449784	1.9901082259049307	2.922926681315176	1.5600768035646055	2.8350169149503848	1.7461396160815026	2.5372402215713112	3.555790063573706	2.778912450402294	1.2548223319056315	3.0485549140874584	2.511756727972025	2.562060031987037	2.6603676346676193	3.579942159931341	2.88665393144099	2.5337902567547714	2.949377641827699	2.27287939415673	3.090103060636036
JS31	0.44785462862967124	0.7089231837350497	2.1179389392063985	3.2217357838120497	3.4848417135776724	2.7022050055374613	1.615430879293302	1.2643614726728736	2.9378462243836387	3.399580857488163	0.7149401160684955	1.3290985898070071	2.2821344106828967	0.6799157550866592	0.4786070404149817	0.7389306502704941	0.48242792666248696	0.687459705951484	0.5335919548039232	1.1105553365259735	0.5500947280237112	0.4326016141549767	0.4357517210897888	0.9296872099324167	0.5445937797423801	0.06681668296904902	0.6182202574999877	0.5661713826307273	1.1068997341874447	0.5572800195175261	0.6781037871540752	0.22672344864340327	0.646849661450757	0.9320324282114918	0.0	2.367489585780141	0.9800356470694104	1.0833150337716322	0.9221719161462923	0.5092739294775666	1.457164377690839	0.7741704130512772	1.1029066878925329	0.6576595248635032	1.4395667527720628	1.60130140573827	1.6638300291233117	1.213234565359308	0.1332799507172191	0.7479083736704217	0.35234330720487206	0.5202537222874174	0.34740175859168215	1.9933297598534718	0.8858270530363695	1.7410233312831584	1.3900174515818378	2.151977730841311	1.0718905956594118	1.3581979325529863	1.5041458045961906	0.7328831426883761	1.8282545403842072	2.2690615771561355	2.840441324628118	1.4055097435830277	2.0173641944492346	1.4768874824282416	1.7709132324993613	2.6256748945568535	2.187946467969183	2.2180449987921955	1.214727830487365	1.588909036542001	1.4015409764332944	1.6406568628462197	0.6615818539395125	2.4304045688423046	2.496558613626996	2.7365284159582974	2.902350970836425	3.095665579943407	1.8294632493635636	2.9273508872487874	3.1450677886436913	2.8212696249511393	2.5503717547109512	1.5034978354961457	3.0397635828693	2.3575621193315355	1.7637517865832555	2.5042156762803476	1.4979020682949005	2.149250363254661	1.529274504070014	2.0604374338801668	2.644665323035646	2.7563465517860593	0.5607075590410032	2.3302756309839032	1.923968287980672	1.8063058848063869	2.785401554215615	2.6728219447844292	2.9961532661720978	2.534590478568129	2.989397973437524	1.5067949139594596	2.336219307921137
JS32	2.17590409424201	1.8255614441728423	3.8773365925206034	3.815223555325026	4.276065187722517	3.6390869104038117	3.4676805840169105	1.1739571235577173	3.3659495454925823	3.753570495943202	1.8635570722251327	1.1128201390218702	3.3369513495162506	2.9528660690994366	2.2258794927176826	3.0904042786620005	2.705995215060733	2.9126670038227442	2.8995314300643313	3.4358333325662	2.7234741679368826	2.1254803176023565	2.799781039744183	3.29297370060679	2.1528614200376532	2.312913778053077	2.2313998863492714	1.902860458447063	3.473072174016843	2.8989239742448016	3.041197290991602	2.5584760517311915	2.691651144697687	1.4888010590880627	2.367489585780141	0.0	3.174702607119245	3.4468376404030256	1.534903685639984	2.7611554226128012	3.8148145417777752	3.138745042668018	3.459995416647887	1.9736840831888196	3.8009925112010188	3.958288286758813	3.993555315574456	3.562452497357558	2.4491856599569886	2.617116703529689	2.4203769936740325	2.6612284099619754	2.633399405654492	4.357160727695689	1.6855875074620437	4.103782272745363	3.703502829600509	4.461101735466912	3.212741696461707	3.554797860449263	3.861148873436012	3.015117053107131	3.9732242244404175	4.523936029706399	5.008945986399303	3.7353683987114987	4.274707409464863	3.7120372104527597	3.7062186807492155	4.948202866755691	4.422521693259865	4.101479520727631	3.1441126079751816	3.3169932196341683	3.350972156648518	3.775385747383582	2.948397965401434	3.975274517753029	4.700917594064903	4.683206241631676	4.617608835818399	4.981273943836697	4.103541132582854	3.7575428059118323	5.399820757321408	4.926676311345294	4.448309782766711	3.861172919623492	5.347951989131548	4.247544353844246	3.1434519751963044	4.107535747011918	2.657074572955213	4.1788292760241905	2.8760447057114504	3.7492950434271712	4.977175443510716	3.6652029923475267	2.7306616897391036	4.403664409319761	3.83635505629463	3.9791701481138966	3.366715188714132	5.00576239525825	3.594005416869985	3.4069033688637664	3.7113772439470227	3.725468773831205	4.495635303048245
JS33	1.1135447208081735	1.4338849600251646	1.3297210836308224	2.8229047272652785	2.959218441966242	2.215792084953881	0.821031383391309	2.040910518903586	2.6433464698113394	3.0541558295478404	1.4684868251478647	2.1136102389725853	1.817674267025646	0.43567518470762256	1.015870504940015	0.731091938912777	0.6774968728128056	0.36847614578509186	0.6395639232671769	0.4216551011309318	0.5264423046640704	1.3214995959556335	0.7647054548650626	0.5920141171092215	1.4295055204239944	1.000974995056011	1.1191531811731892	1.417334389304794	0.7761519348804473	0.5461802640472898	0.7307371085457934	0.8916917085574264	1.260873982016891	1.7035462658928973	0.9800356470694104	3.174702607119245	0.0	0.6321418163032934	1.6564104716746455	0.4989639483259704	1.093620369668559	0.6928294957643222	0.5864911966298784	1.2371628844453377	1.0508466055158256	1.1549312086796382	1.3926175297235497	0.9401371006472373	0.852981097075807	0.6463961766622587	0.935403635958589	0.5836802204032968	0.9101071422893897	1.400850885741217	1.6132043668352651	1.10470229344929	1.135515107580286	1.5540252482417256	0.6132643218270235	0.5477881894426452	0.9831855188095554	0.5867590349675728	0.9305473739923799	1.414836033312533	2.044182929214055	1.1754120076755237	1.3566591440263946	0.7064125680788138	0.9293949809000961	1.8180204926538195	1.277906515769949	1.2929419417291461	0.4942100451138341	0.9524404666622419	0.6522538210678965	0.7000247534777767	0.750376648079934	1.7854331619637094	1.7299172397976912	1.9240414780207784	2.0563760566388503	2.2197299863465867	0.974400499119256	2.4860402453167243	2.389415803966505	2.029101100679895	1.766185838866016	1.1065744127544326	2.3105425503530523	1.5399546700908078	1.2873025973574679	1.7735420639870627	1.3126913143238552	1.3572286202295507	1.255068954512824	1.4247661153382407	2.0256415739831173	2.265949181662235	0.7383985438832549	1.5268187328366043	1.1305398298706089	0.9482238000209688	2.462567847657136	2.030872375955705	2.619094925505233	2.119884738670543	2.569782854726367	0.5932470522238507	1.4642466095783695
